fips,age_group,popsize
12073,g,25183
12073,o,45756
12073,p,15201
12073,s,38350
12075,a,14960
12075,g,7756
12075,o,9352
12075,p,2404
12075,s,6408
12077,a,4180
12077,g,878
12077,o,1526
12077,p,440
12077,s,1323
12079,a,8129
12079,g,3062
12079,o,3909
12079,p,1259
12079,s,2970
12081,a,114448
12081,g,74002
12081,o,65980
12081,p,18458
12081,s,47823
12083,a,114281
12083,g,83677
12083,o,68113
12083,p,17595
12083,s,47214
12085,a,48233
12085,g,39444
12085,o,32057
12085,p,6187
12085,s,19585
12086,a,1146656
12086,g,345841
12086,o,428751
12086,p,150081
12086,s,392614
12087,a,30058
12087,g,12101
12087,o,19469
12087,p,3173
12087,s,7826
12089,a,28576
12089,g,11469
12089,o,16693
12089,p,4074
12089,s,11859
12091,a,81042
12091,g,24736
12091,o,34604
12091,p,11795
12091,s,28976
12093,a,16542
12093,g,6732
12093,o,7041
12093,p,2669
12093,s,6915
12095,a,570478
12095,g,108249
12095,o,184549
12095,p,74096
12095,s,193979
12097,a,121189
12097,g,28795
12097,o,45284
12097,p,17941
12097,s,52058
12099,a,511911
12099,g,282263
12099,o,246205
12099,p,70213
12099,s,196779
12101,a,177746
12101,g,95523
12101,o,90881
12101,p,26098
12101,s,72359
12103,a,353324
12103,g,193227
12103,o,204847
12103,p,42534
12103,s,121398
12105,a,238406
12105,g,106460
12105,o,111963
12105,p,39283
12105,s,102571
12107,a,27503
12107,g,13919
12107,o,16118
12107,p,4760
12107,s,12246
12109,a,73963
12109,g,28674
12109,o,40455
12109,p,10059
12109,s,33130
12111,a,105790
12111,g,54295
12111,o,52582
12111,p,16739
12111,s,44938
12113,a,65339
12113,g,18862
12113,o,29347
12113,p,9120
12113,s,26876
12115,a,117408
12115,g,116375
12115,o,83582
12115,p,14878
12115,s,45019
12117,a,191727
12117,g,49262
12117,o,81637
12117,p,23236
12117,s,73926
12119,a,21862
12119,g,38180
12119,o,22074
12119,p,2310
12119,s,6217
12121,a,15544
12121,g,7628
12121,o,8515
12121,p,2679
12121,s,6897
12123,a,9762
12123,g,3404
12123,o,4814
12123,p,1312
12123,s,3190
12125,a,7296
12125,g,1527
12125,o,3508
12125,p,843
12125,s,2166
12127,a,190357
12127,g,103355
12127,o,106413
12127,p,24680
12127,s,69883
12129,a,13895
12129,g,3355
12129,o,6177
12129,p,1805
12129,s,5227
12131,a,22338
12131,g,8700
12131,o,12128
12131,p,3440
12131,s,7928
12133,a,10613
12133,g,3746
12133,o,4956
12133,p,1475
12133,s,3903
13001,a,7330
13001,g,2405
13001,o,3666
13001,p,1356
13001,s,3387
13003,a,3614
13003,g,892
13003,o,1404
13003,p,719
13003,s,1757
13005,a,4709
13005,g,1474
13005,o,2067
13005,p,847
13005,s,2037
13007,a,1374
13007,g,523
13007,o,792
13007,p,239
13007,s,632
13009,a,23420
13009,g,5574
13009,o,8686
13009,p,2787
13009,s,6620
13011,a,7764
13011,g,2242
13011,o,3522
13011,p,1188
13011,s,3492
13013,a,31861
13013,g,6271
13013,o,10855
13013,p,5924
13013,s,13637
13015,a,44694
13015,g,10387
13015,o,17838
13015,p,7183
13015,s,19705
13017,a,7042
13017,g,2440
13017,o,3435
13017,p,1389
13017,s,3275
13019,a,7928
13019,g,2618
13019,o,3578
13019,p,1374
13019,s,3569
13021,a,66640
13021,g,19605
13021,o,28790
13021,p,11373
13021,s,28746
13023,a,5928
13023,g,1944
13023,o,2206
13023,p,731
13023,s,2225
13025,a,7520
13025,g,2178
13025,o,3509
13025,p,1333
13025,s,3589
13027,a,6642
13027,g,2536
13027,o,3313
13027,p,1118
13027,s,2766
13029,a,13206
13029,g,2636
13029,o,5405
13029,p,2178
13029,s,6562
13031,a,38731
13031,g,6304
13031,o,9611
13031,p,4111
13031,s,9841
13033,a,9307
13033,g,2711
13033,o,4448
13033,p,1797
13033,s,4854
13035,a,10928
13035,g,2926
13035,o,4524
13035,p,1454
13035,s,3850
13037,a,3321
13037,g,779
13037,o,1285
13037,p,359
13037,s,926
13039,a,23977
13039,g,4409
13039,o,8156
13039,p,3861
13039,s,9621
13043,a,4345
13043,g,1559
13043,o,2123
13043,p,833
13043,s,2020
13045,a,52037
13045,g,11833
13045,o,18374
13045,p,7835
13045,s,20354
13047,a,27332
13047,g,8584
13047,o,11910
13047,p,4100
13047,s,11948
13049,a,6187
13049,g,1523
13049,o,2255
13049,p,732
13049,s,1968
13051,a,123577
13051,g,32184
13051,o,46606
13051,p,18425
13051,s,41330
13053,a,7627
13053,g,408
13053,o,714
13053,p,1145
13053,s,2061
13055,a,11135
13055,g,3757
13055,o,5124
13055,p,1547
13055,s,4331
13057,a,97306
13057,g,19115
13057,o,37465
13057,p,16140
13057,s,42206
13059,a,72189
13059,g,9713
13059,o,14237
13059,p,7146
13059,s,13558
13061,a,1052
13061,g,646
13061,o,767
13061,p,202
13061,s,534
13063,a,127685
13063,g,16995
13063,o,39611
13063,p,22139
13063,s,53637
13065,a,2767
13065,g,890
13065,o,1357
13065,p,515
13065,s,1270
13067,a,330185
13067,g,58415
13067,o,120261
13067,p,48966
13067,s,126949
13069,a,18938
13069,g,4620
13069,o,7369
13069,p,3150
13069,s,8012
13071,a,19311
13071,g,5742
13071,o,7591
13071,p,3814
13071,s,8694
13073,a,52359
13073,g,12242
13073,o,23251
13073,p,8172
13073,s,25026
13075,a,7065
13075,g,2282
13075,o,3086
13075,p,1330
13075,s,3351
13077,a,55805
13077,g,12725
13077,o,22457
13077,p,9308
13077,s,25206
13079,a,5379
13079,g,1608
13079,o,2749
13079,p,769
13079,s,2206
13081,a,9205
13081,g,3248
13081,o,4748
13081,p,1719
13081,s,4458
13083,a,7305
13083,g,2358
13083,o,3385
13083,p,914
13083,s,2695
13085,a,9402
13085,g,3005
13085,o,4762
13085,p,1298
13085,s,3858
13087,a,11788
13087,g,3874
13087,o,5213
13087,p,1932
13087,s,5251
13089,a,347613
13089,g,60715
13089,o,115975
13089,p,50682
13089,s,115673
13091,a,9509
13091,g,2938
13091,o,4176
13091,p,1333
13091,s,3703
13093,a,6405
13093,g,2049
13093,o,3074
13093,p,915
13093,s,2326
13095,a,42002
13095,g,11390
13095,o,16830
13095,p,7073
13095,s,17393
13097,a,61141
13097,g,10777
13097,o,21909
13097,p,9933
13097,s,27532
13099,a,4224
13099,g,1792
13099,o,2174
13099,p,738
13099,s,2173
13101,a,1944
13101,g,373
13101,o,587
13101,p,342
13101,s,766
13103,a,23400
13103,g,4631
13103,o,8996
13103,p,3790
13103,s,11091
13105,a,8159
13105,g,3348
13105,o,4070
13105,p,1306
13105,s,3452
13107,a,9371
13107,g,3116
13107,o,4297
13107,p,1688
13107,s,3984
13109,a,4781
13109,g,1481
13109,o,1869
13109,p,858
13109,s,2027
13111,a,8082
13111,g,5049
13111,o,5922
13111,p,1197
13111,s,3411
13113,a,40257
13113,g,12954
13113,o,24309
13113,p,4925
13113,s,23048
13115,a,41393
13115,g,13592
13115,o,17994
13115,p,6600
13115,s,16804
13117,a,77141
13117,g,14924
13117,o,27718
13117,p,13903
13117,s,38307
13119,a,8973
13119,g,3703
13119,o,4430
13119,p,1346
13119,s,3700
13121,a,457275
13121,g,80286
13121,o,151668
13121,p,61748
13121,s,154534
13123,a,10672
13123,g,4818
13123,o,6357
13123,p,1703
13123,s,4624
13125,a,1217
13125,g,476
13125,o,557
13125,p,194
13125,s,622
13127,a,32155
13127,g,11677
13127,o,15972
13127,p,5314
13127,s,13828
13129,a,24157
13129,g,6302
13129,o,9620
13129,p,4228
13129,s,10638
13131,a,10221
13131,g,3427
13131,o,4773
13131,p,1940
13131,s,4532
13133,a,5504
13133,g,3204
13133,o,3896
13133,p,934
13133,s,2396
13135,a,383291
13135,g,52995
13135,o,127173
13135,p,63481
13135,s,169336
13137,a,17982
13137,g,6492
13137,o,8182
13137,p,2946
13137,s,7345
13139,a,79826
13139,g,19425
13139,o,29396
13139,p,14528
13139,s,35328
13141,a,4082
13141,g,1450
13141,o,2158
13141,p,466
13141,s,1352
13143,a,12119
13143,g,3937
13143,o,5384
13143,p,1941
13143,s,5393
13145,a,12600
13145,g,4138
13145,o,7217
13145,p,1746
13145,s,5793
13147,a,9631
13147,g,4406
13147,o,5401
13147,p,1549
13147,s,4121
13149,a,4932
13149,g,1581
13149,o,2246
13149,p,717
13149,s,2289
13151,a,92142
13151,g,16153
13151,o,32605
13151,p,13735
13151,s,44987
13153,a,62779
13153,g,14238
13153,o,23518
13153,p,10108
13153,s,26773
13155,a,3927
13155,g,1484
13155,o,1763
13155,p,616
13155,s,1746
13157,a,26354
13157,g,6953
13157,o,10820
13157,p,4370
13157,s,11555
13159,a,5741
13159,g,1737
13159,o,2899
13159,p,970
13159,s,2495
13161,a,6114
13161,g,1856
13161,o,2806
13161,p,1178
13161,s,2938
13163,a,6964
13163,g,2469
13163,o,3313
13163,p,1153
13163,s,3168
13165,a,3175
13165,g,1238
13165,o,1660
13165,p,638
13165,s,1628
13167,a,4367
13167,g,1391
13167,o,2066
13167,p,562
13167,s,1604
13169,a,11968
13169,g,3516
13169,o,5671
13169,p,1938
13169,s,5617
13171,a,8225
13171,g,2426
13171,o,3604
13171,p,1145
13171,s,2833
13173,a,4441
13173,g,1067
13173,o,1597
13173,p,827
13173,s,1878
13175,a,19934
13175,g,6871
13175,o,9226
13175,p,3537
13175,s,9033
13177,a,12614
13177,g,2293
13177,o,5388
13177,p,1923
13177,s,6108
13179,a,34344
13179,g,3888
13179,o,8924
13179,p,6797
13179,s,13108
13181,a,3053
13181,g,1403
13181,o,1904
13181,p,428
13181,s,1285
13183,a,6398
13183,g,1053
13183,o,2182
13183,p,1275
13183,s,2879
13185,a,54166
13185,g,10441
13185,o,16376
13185,p,8088
13185,s,18512
13187,a,14036
13187,g,3605
13187,o,5754
13187,p,1789
13187,s,4539
13189,a,8790
13189,g,2900
13189,o,4351
13189,p,1628
13189,s,4167
13191,a,5403
13191,g,2366
13191,o,3354
13191,p,814
13191,s,2331
13193,a,6632
13193,g,1827
13193,o,3076
13193,p,865
13193,s,2442
13195,a,11725
13195,g,3694
13195,o,5627
13195,p,1760
13195,s,5202
13197,a,3420
13197,g,1152
13197,o,1837
13197,p,583
13197,s,1569
13199,a,8955
13199,g,3431
13199,o,4677
13199,p,1461
13199,s,3922
13201,a,2333
13201,g,1134
13201,o,1215
13201,p,408
13201,s,1041
13205,a,10371
13205,g,3056
13205,o,4293
13205,p,1736
13205,s,4136
13207,a,10852
13207,g,3531
13207,o,5845
13207,p,1505
13207,s,4500
13209,a,4179
13209,g,1161
13209,o,1716
13209,p,530
13209,s,1550
13211,a,6962
13211,g,2702
13211,o,3798
13211,p,1065
13211,s,3394
13213,a,17826
13213,g,4144
13213,o,7122
13213,p,2941
13213,s,7855
13215,a,86183
13215,g,21890
13215,o,32228
13215,p,14143
13215,s,34352
13217,a,44937
13217,g,9468
13217,o,16171
13217,p,7679
13217,s,21239
13219,a,12983
13219,g,3514
13219,o,6693
13219,p,1937
13219,s,7259
13221,a,6219
13221,g,2039
13221,o,3001
13221,p,889
13221,s,2636
13223,a,67241
13223,g,9864
13223,o,20733
13223,p,11543
13223,s,31380
13225,a,13072
13225,g,3072
13225,o,5038
13225,p,1763
13225,s,4529
13227,a,11602
13227,g,4636
13227,o,6639
13227,p,1762
13227,s,4903
13229,a,7533
13229,g,2541
13229,o,3633
13229,p,1330
13229,s,3527
13231,a,7441
13231,g,2155
13231,o,3374
13231,p,1050
13231,s,3701
13233,a,17480
13233,g,5490
13233,o,7440
13233,p,3325
13233,s,7651
13235,a,4984
13235,g,1806
13235,o,2495
13235,p,697
13235,s,1921
13237,a,7980
13237,g,3724
13237,o,4897
13237,p,1390
13237,s,3188
13239,a,808
13239,g,550
13239,o,608
13239,p,144
13239,s,387
13241,a,5641
13241,g,3378
13241,o,3773
13241,p,871
13241,s,2632
13243,a,2999
13243,g,1359
13243,o,1694
13243,p,444
13243,s,1240
13245,a,91290
13245,g,22305
13245,o,35567
13245,p,14813
13245,s,34514
13247,a,36876
13247,g,8798
13247,o,16034
13247,p,5723
13247,s,17194
13249,a,1966
13249,g,648
13249,o,850
13249,p,354
13249,s,1136
13251,a,5855
13251,g,2173
13251,o,3042
13251,p,1017
13251,s,2818
13253,a,3182
13253,g,1661
13253,o,1917
13253,p,497
13253,s,1503
13255,a,27383
13255,g,8290
13255,o,12069
13255,p,4715
13255,s,11678
13257,a,10356
13257,g,4266
13257,o,5489
13257,p,1607
13257,s,4351
13259,a,3088
13259,g,856
13259,o,1086
13259,p,264
13259,s,674
13261,a,14414
13261,g,4090
13261,o,5780
13261,p,2391
13261,s,6049
13263,a,2474
13263,g,1126
13263,o,1783
13263,p,383
13263,s,1107
13265,a,717
13265,g,350
13265,o,362
13265,p,105
13265,s,240
13267,a,12440
13267,g,2926
13267,o,4419
13267,p,1486
13267,s,3797
13269,a,3541
13269,g,1308
13269,o,1768
13269,p,554
13269,s,1683
13271,a,7638
13271,g,2194
13271,o,3121
13271,p,971
13271,s,2276
13273,a,3805
13273,g,1420
13273,o,2011
13273,p,668
13273,s,1692
13275,a,17921
13275,g,6657
13275,o,8889
13275,p,3025
13275,s,8197
13277,a,17329
13277,g,5051
13277,o,7032
13277,p,2988
13277,s,7348
13279,a,11024
13279,g,3662
13279,o,4853
13279,p,2222
13279,s,5318
13281,a,3492
13281,g,3000
13281,o,2306
13281,p,397
13281,s,1249
13283,a,2959
13283,g,941
13283,o,1304
13283,p,489
13283,s,1213
13285,a,28007
13285,g,8165
13285,o,12525
13285,p,4750
13285,s,12975
13287,a,3559
13287,g,1359
13287,o,1680
13287,p,660
13287,s,1642
13289,a,3619
13289,g,1452
13289,o,2221
13289,p,565
13289,s,1400
13291,a,6717
13291,g,5505
13291,o,5202
13291,p,976
13291,s,2938
13293,a,11120
13293,g,4209
13293,o,5476
13293,p,1701
13293,s,4854
13295,a,28388
13295,g,10136
13295,o,13696
13295,p,4306
13295,s,12086
13297,a,35905
13297,g,9758
13297,o,15203
13297,p,5883
13297,s,16604
13299,a,15035
13299,g,5427
13299,o,6961
13299,p,2552
13299,s,6010
13301,a,2182
13301,g,1008
13301,o,1324
13301,p,408
13301,s,992
13303,a,9138
13303,g,2867
13303,o,4171
13303,p,1412
13303,s,3652
13305,a,12985
13305,g,3791
13305,o,5646
13305,p,2209
13305,s,5385
13307,a,1041
13307,g,399
13307,o,610
13307,p,176
13307,s,546
13309,a,3537
13309,g,864
13309,o,1324
13309,p,419
13309,s,1006
13311,a,10415
13311,g,4605
13311,o,5693
13311,p,1640
13311,s,4596
13313,a,44488
13313,g,11225
13313,o,16414
13313,p,8248
13313,s,20634
13315,a,4309
13315,g,1319
13315,o,1750
13315,p,495
13315,s,1283
13317,a,3920
13317,g,1959
13317,o,2316
13317,p,646
13317,s,1730
13319,a,3732
13319,g,1497
13319,o,1997
13319,p,670
13319,s,1756
13321,a,8688
13321,g,3098
13321,o,4474
13321,p,1511
13321,s,4028
15001,a,72108
15001,g,25980
15001,o,43418
15001,p,11913
15001,s,30210
15003,a,421520
15003,g,135682
15003,o,176454
15003,p,61617
15003,s,147904
15005,a,35
15005,g,23
15005,o,35
15007,a,26069
15007,g,9725
15007,o,15361
15007,p,4289
15007,s,11074
15009,a,65378
15009,g,18969
15009,o,33164
15009,p,10058
15009,s,25731
16001,a,177785
16001,g,39703
16001,o,68165
16001,p,28526
16001,s,74398
16003,a,1285
16003,g,820
16003,o,1127
16003,p,198
16003,s,570
16005,a,36537
16005,g,8998
16005,o,14033
16005,p,6984
16005,s,15442
16007,a,2054
16007,g,1086
16007,o,1245
16007,p,405
16007,s,1224
16009,a,3185
16009,g,1665
16009,o,2225
16009,p,592
16009,s,1619
16011,a,17456
16011,g,5140
16011,o,7620
16011,p,4341
16011,s,10530
16013,a,8896
16013,g,2394
16013,o,5042
16013,p,1476
16013,s,3782
16015,a,2288
16015,g,1037
16015,o,2148
16015,p,315
16015,s,1263
16017,a,14518
16017,g,6774
16017,o,10695
16017,p,2153
16017,s,6669
16019,a,42690
16019,g,11093
16019,o,16870
16019,p,9992
16019,s,22371
16021,a,3718
16021,g,1781
16021,o,2514
16021,p,688
16021,s,2118
16023,a,942
16023,g,494
16023,o,639
16023,p,192
16023,s,568
16025,a,435
16025,g,178
16025,o,290
16025,p,62
16025,s,168
16027,a,79976
16027,g,19809
16027,o,28429
16027,p,17371
16027,s,41772
16029,a,2466
16029,g,1094
16029,o,1370
16029,p,539
16029,s,1453
16031,a,8490
16031,g,2914
16031,o,3643
16031,p,2133
16031,s,5296
16033,a,378
16033,g,131
16033,o,144
16033,p,80
16033,s,228
16035,a,3045
16035,g,1895
16035,o,2212
16035,p,382
16035,s,1227
16037,a,1516
16037,g,795
16037,o,1174
16037,p,231
16037,s,647
16039,a,12597
16039,g,2647
16039,o,3912
16039,p,2482
16039,s,5131
16041,a,4681
16041,g,1606
16041,o,1943
16041,p,1260
16041,s,3267
16043,a,4987
16043,g,1810
16043,o,2226
16043,p,1176
16043,s,2974
16045,a,6027
16045,g,3079
16045,o,3526
16045,p,1136
16045,s,3041
16047,a,5986
16047,g,2283
16047,o,2517
16047,p,1278
16047,s,3206
16049,a,5189
16049,g,3367
16049,o,4165
16049,p,843
16049,s,2574
16051,a,10352
16051,g,2416
16051,o,3850
16051,p,2838
16051,s,6314
16053,a,9116
16053,g,2416
16053,o,3555
16053,p,2143
16053,s,4809
16055,a,55853
16055,g,19611
16055,o,27804
16055,p,8836
16055,s,25303
16057,a,20418
16057,g,3773
16057,o,5904
16057,p,2042
16057,s,4802
16059,a,2461
16059,g,1709
16059,o,2134
16059,p,416
16059,s,1150
16061,a,1208
16061,g,844
16061,o,917
16061,p,248
16061,s,615
16063,a,2056
16063,g,567
16063,o,866
16063,p,432
16063,s,1230
16065,a,22476
16065,g,2045
16065,o,2995
16065,p,3500
16065,s,6105
16067,a,7361
16067,g,2914
16067,o,3718
16067,p,1702
16067,s,4189
16069,a,15754
16069,g,6959
16069,o,7802
16069,p,2181
16069,s,6353
16071,a,1396
16071,g,701
16071,o,881
16071,p,334
16071,s,936
16073,a,4494
16073,g,1558
16073,o,2093
16073,p,903
16073,s,2499
16075,a,8700
16075,g,3386
16075,o,4042
16075,p,1753
16075,s,4784
16077,a,2977
16077,g,914
16077,o,1411
16077,p,677
16077,s,1649
16079,a,4529
16079,g,2504
16079,o,3111
16079,p,648
16079,s,2070
16081,a,4890
16081,g,637
16081,o,1575
16081,p,939
16081,s,2000
16083,a,31560
16083,g,10549
16083,o,13391
16083,p,6306
16083,s,14465
16085,a,3586
16085,g,1583
16085,o,2798
16085,p,522
16085,s,1486
16087,a,3402
16087,g,2044
16087,o,2203
16087,p,574
16087,s,1950
17001,a,26678
17001,g,11707
17001,o,13140
17001,p,4240
17001,s,11274
17003,a,3280
17003,g,1420
17003,o,1720
17003,p,580
17003,s,1295
17005,a,7972
17005,g,2663
17005,o,3478
17005,p,913
17005,s,2721
17007,a,22634
17007,g,6199
17007,o,9492
17007,p,3847
17007,s,11982
17009,a,3807
17009,g,851
17009,o,1175
17009,p,301
17009,s,829
17011,a,13230
17011,g,6290
17011,o,7375
17011,p,2011
17011,s,6152
17013,a,1878
17013,g,1024
17013,o,1082
17013,p,274
17013,s,824
17015,a,5458
17015,g,3267
17015,o,3537
17015,p,732
17015,s,2482
17017,a,5576
17017,g,2151
17017,o,2543
17017,p,881
17017,s,2472
17019,a,110639
17019,g,19894
17019,o,30602
17019,p,11610
17019,s,27223
17021,a,13895
17021,g,6044
17021,o,6945
17021,p,2133
17021,s,5791
17023,a,6457
17023,g,2943
17023,o,3230
17023,p,934
17023,s,2867
17025,a,5201
17025,g,2499
17025,o,2920
17025,p,887
17025,s,2319
17027,a,16486
17027,g,5451
17027,o,7018
17027,p,2165
17027,s,6339
17029,a,27206
17029,g,7359
17029,o,9171
17029,p,2806
17029,s,7070
17031,a,2421508
17031,g,616843
17031,o,908568
17031,p,342042
17031,s,892767
17033,a,8369
17033,g,3366
17033,o,4065
17033,p,995
17033,s,3050
17035,a,4293
17035,g,1830
17035,o,2298
17035,p,744
17035,s,1879
17037,a,55772
17037,g,10164
17037,o,15711
17037,p,6664
17037,s,16835
17039,a,6507
17039,g,2751
17039,o,3436
17039,p,936
17039,s,2908
17041,a,7731
17041,g,3146
17041,o,3851
17041,p,1431
17041,s,3790
17043,a,398602
17043,g,103936
17043,o,182327
17043,p,56907
17043,s,170960
17045,a,7030
17045,g,3437
17045,o,4003
17045,p,1112
17045,s,3086
17047,a,2481
17047,g,1208
17047,o,1455
17047,p,357
17047,s,1174
17049,a,13901
17049,g,5145
17049,o,6669
17049,p,2265
17049,s,6295
17051,a,9295
17051,g,3549
17051,o,4230
17051,p,1322
17051,s,3693
17053,a,5193
17053,g,2635
17053,o,2831
17053,p,827
17053,s,2598
17055,a,15299
17055,g,7241
17055,o,7952
17055,p,2344
17055,s,6646
17057,a,15147
17057,g,6713
17057,o,7518
17057,p,1933
17057,s,5779
17059,a,2077
17059,g,1160
17059,o,1215
17059,p,328
17059,s,851
17061,a,5507
17061,g,2395
17061,o,2820
17061,p,795
17061,s,2409
17063,a,21949
17063,g,5420
17063,o,8744
17063,p,3676
17063,s,9913
17065,a,3073
17065,g,1658
17065,o,1779
17065,p,511
17065,s,1427
17067,a,6874
17067,g,3775
17067,o,4238
17067,p,1096
17067,s,3097
17069,a,1564
17069,g,858
17069,o,1030
17069,p,236
17069,s,656
17071,a,2587
17071,g,1510
17071,o,1766
17071,p,320
17071,s,1157
17073,a,19121
17073,g,8500
17073,o,10674
17073,p,3135
17073,s,9106
17075,a,10872
17075,g,5630
17075,o,6290
17075,p,1647
17075,s,5424
17077,a,32724
17077,g,6919
17077,o,9518
17077,p,3046
17077,s,7457
17079,a,3775
17079,g,1678
17079,o,2005
17079,p,575
17079,s,1668
17081,a,16037
17081,g,6253
17081,o,7926
17081,p,2457
17081,s,6297
17083,a,9573
17083,g,3559
17083,o,4593
17083,p,1343
17083,s,3992
17085,a,7753
17085,g,4759
17085,o,5407
17085,p,1207
17085,s,3559
17087,a,5392
17087,g,2139
17087,o,2643
17087,p,579
17087,s,1851
17089,a,227539
17089,g,48051
17089,o,86908
17089,p,40673
17089,s,108102
17091,a,48156
17091,g,15052
17091,o,20989
17091,p,7756
17091,s,21154
17093,a,53080
17093,g,8067
17093,o,15889
17093,p,10178
17093,s,25276
17095,a,21183
17095,g,9661
17095,o,11074
17095,p,2806
17095,s,8093
17097,a,305044
17097,g,71398
17097,o,131151
17097,p,47647
17097,s,145802
17099,a,45942
17099,g,18547
17099,o,23020
17099,p,6705
17099,s,19785
17101,a,7660
17101,g,2724
17101,o,3165
17101,p,888
17101,s,2365
17103,a,15113
17103,g,5635
17103,o,7580
17103,p,2066
17103,s,5795
17105,a,16210
17105,g,6132
17105,o,7846
17105,p,2274
17105,s,6592
17107,a,13650
17107,g,4741
17107,o,5817
17107,p,1625
17107,s,4509
17109,a,17574
17109,g,4618
17109,o,5244
17109,p,1481
17109,s,3694
17111,a,134728
17111,g,30646
17111,o,57891
17111,p,20166
17111,s,64636
17113,a,85459
17113,g,17162
17113,o,27806
17113,p,10754
17113,s,27546
17115,a,44236
17115,g,17997
17115,o,23257
17115,p,6953
17115,s,18289
17117,a,18784
17117,g,8162
17117,o,9896
17117,p,2839
17117,s,7949
17119,a,116984
17119,g,38066
17119,o,52184
17119,p,16476
17119,s,45268
17121,a,15159
17121,g,6861
17121,o,8013
17121,p,2614
17121,s,6818
17123,a,4610
17123,g,2471
17123,o,2781
17123,p,670
17123,s,2139
17125,a,5513
17125,g,2772
17125,o,3182
17125,p,777
17125,s,2543
17127,a,5894
17127,g,2840
17127,o,3164
17127,p,1000
17127,s,2537
17129,a,4885
17129,g,1968
17129,o,2850
17129,p,747
17129,s,2270
17131,a,6169
17131,g,2957
17131,o,3560
17131,p,960
17131,s,2792
17133,a,13449
17133,g,4585
17133,o,6725
17133,p,2024
17133,s,6065
17135,a,12472
17135,g,5210
17135,o,6041
17135,p,1701
17135,s,4700
17137,a,14718
17137,g,5910
17137,o,7377
17137,p,1931
17137,s,5666
17139,a,5586
17139,g,2616
17139,o,2860
17139,p,1001
17139,s,2724
17141,a,21456
17141,g,8033
17141,o,10756
17141,p,3231
17141,s,10145
17143,a,80293
17143,g,25757
17143,o,35583
17143,p,12897
17143,s,32400
17145,a,9857
17145,g,3513
17145,o,4310
17145,p,1208
17145,s,3486
17147,a,6375
17147,g,2705
17147,o,3621
17147,p,967
17147,s,3106
17149,a,6206
17149,g,3139
17149,o,3373
17149,p,1015
17149,s,2740
17151,a,1646
17151,g,923
17151,o,1049
17151,p,203
17151,s,610
17153,a,2273
17153,g,1106
17153,o,1332
17153,p,367
17153,s,1086
17155,a,2205
17155,g,1042
17155,o,1437
17155,p,321
17155,s,992
17157,a,14706
17157,g,5302
17157,o,6790
17157,p,1755
17157,s,4975
17159,a,6263
17159,g,3107
17159,o,3241
17159,p,1005
17159,s,2613
17161,a,60157
17161,g,23706
17161,o,30420
17161,p,9582
17161,s,23687
17163,a,116220
17163,g,33543
17163,o,50207
17163,p,18458
17163,s,50061
17165,a,9588
17165,g,4592
17165,o,4993
17165,p,1471
17165,s,4267
17167,a,81999
17167,g,27083
17167,o,40457
17167,p,12422
17167,s,34219
17169,a,2915
17169,g,1374
17169,o,1644
17169,p,392
17169,s,1164
17171,a,2035
